patient_aggregation,percentile,score_mode,threshold,auroc,accuracy,precision,recall,f1,fpr,tn,fp,fn,tp
top2_mean,99,ensemble_mse_retina,9.209306682977559,0.9162040489408125,0.33385826771653543,1.0,0.12962962962962962,0.22950819672131148,0.0,149,0,423,63
top2_mean,95,ensemble_mse_ssim_topk,4.034621525998593,0.9169221421272131,0.6125984251968504,0.9918032786885246,0.49794238683127573,0.663013698630137,0.013422818791946308,147,2,244,242
top2_mean,97,ensemble_mse_ssim_topk,5.755440397769824,0.9169221421272131,0.46614173228346456,0.9932885906040269,0.3045267489711934,0.46614173228346456,0.006711409395973154,148,1,338,148
top2_mean,99,ensemble_mse_ssim_topk,8.819826641688111,0.9169221421272131,0.3291338582677165,1.0,0.12345679012345678,0.21978021978021978,0.0,149,0,426,60
top2_mean,95,ensemble_l1_ssim_topk,3.571999205239402,0.9042864639434363,0.5763779527559055,0.9822222222222222,0.4547325102880658,0.6216596343178622,0.026845637583892617,145,4,265,221
top2_mean,97,ensemble_l1_ssim_topk,4.674030771934732,0.9042864639434363,0.4582677165354331,1.0,0.29218106995884774,0.45222929936305734,0.0,149,0,344,142
top2_mean,99,ensemble_l1_ssim_topk,6.624971492733702,0.9042864639434363,0.3401574803149606,1.0,0.13786008230452676,0.2423146473779385,0.0,149,0,419,67
top2_mean,95,ensemble_mse_l1_retina,3.873190339687599,0.9049078907393597,0.5826771653543307,0.986784140969163,0.4609053497942387,0.6283309957924264,0.020134228187919462,146,3,262,224
top2_mean,97,ensemble_mse_l1_retina,5.0400566386681085,0.9049078907393597,0.4881889763779528,1.0,0.33127572016460904,0.49768160741885625,0.0,149,0,325,161
top2_mean,99,ensemble_mse_l1_retina,7.363386171151122,0.9049078907393597,0.3590551181102362,1.0,0.16255144032921812,0.27964601769911507,0.0,149,0,407,79
top2_mean,95,ensemble_all_base,3.7769732418081547,0.9127102493992874,0.6062992125984252,0.987603305785124,0.49176954732510286,0.6565934065934066,0.020134228187919462,146,3,247,239
top2_mean,97,ensemble_all_base,5.115570522612616,0.9127102493992874,0.4881889763779528,1.0,0.33127572016460904,0.49768160741885625,0.0,149,0,325,161
top2_mean,99,ensemble_all_base,7.842480917794044,0.9127102493992874,0.33228346456692914,1.0,0.12757201646090535,0.22627737226277372,0.0,149,0,424,62
