run_id,level,score_mode,metric,point,ci_low,ci_high,std,iterations
ae_mse_l128,image,mse_ssim_score,f1,0.660393498716852,0.6272983991082668,0.6908934329801265,0.0163402591463964,1000
ae_mse_l128,image,mse_ssim_score,fpr,0.132,0.0934959349593495,0.1755180533751962,0.0208956527965881,1000
ae_mse_l128,image,retina_band_mse,auroc,0.9068373333333334,0.8879465359909664,0.9260278629708631,0.0096839968361096,1000
ae_mse_l128,image,retina_band_mse,accuracy,0.762,0.7359749999999999,0.786,0.0130563966504351,1000
ae_mse_l128,image,retina_band_mse,precision,0.9830188679245284,0.971207828879374,0.9926635312820852,0.0056609017850658,1000
ae_mse_l128,image,retina_band_mse,recall,0.6946666666666667,0.663114768807807,0.7256197198706882,0.0161343266101939,1000
ae_mse_l128,image,retina_band_mse,f1,0.8140625,0.790988401916749,0.8355050918429684,0.0114690093169952,1000
ae_mse_l128,image,retina_band_mse,fpr,0.036,0.0153242081249451,0.0595457813998082,0.0116677258914696,1000
ae_mse_l128,image,retina_weighted_mse,auroc,0.912256,0.8928786316820725,0.9302954473652668,0.0093852268307614,1000
ae_mse_l128,image,retina_weighted_mse,accuracy,0.774,0.745,0.798025,0.0132581163310874,1000
ae_mse_l128,image,retina_weighted_mse,precision,0.9833948339483396,0.9717805577975068,0.9941877171879177,0.005580671383005,1000
ae_mse_l128,image,retina_weighted_mse,recall,0.7106666666666667,0.675856499744744,0.7400064935064935,0.0166149493193685,1000
ae_mse_l128,image,retina_weighted_mse,f1,0.8250773993808049,0.7993528581390207,0.8449934136112494,0.0115460578008904,1000
ae_mse_l128,image,retina_weighted_mse,fpr,0.036,0.0133318584070796,0.0614053062985332,0.0120711067736908,1000
ae_mse_l128,image,topk_mse_5,auroc,0.9436746666666668,0.927102784793962,0.9585241258045684,0.0078871378579695,1000
ae_mse_l128,image,topk_mse_5,accuracy,0.788,0.761,0.812025,0.0131918838988523,1000
ae_mse_l128,image,topk_mse_5,precision,0.9873188405797102,0.9765342960288808,0.9961553030303032,0.0048313822857162,1000
ae_mse_l128,image,topk_mse_5,recall,0.7266666666666667,0.6953053419502618,0.7572194404097546,0.0164504998931679,1000
ae_mse_l128,image,topk_mse_5,f1,0.837173579109063,0.8140574322622885,0.8577813405758328,0.0112517812457569,1000
ae_mse_l128,image,topk_mse_5,fpr,0.028,0.0090372046254399,0.050984952120383,0.0106229839613736,1000
ae_mse_l128,image,topk_mse_10,auroc,0.9361653333333334,0.9194319965681854,0.9504818143883365,0.0080390828980325,1000
ae_mse_l128,image,topk_mse_10,accuracy,0.784,0.755,0.808,0.0132066520988348,1000
ae_mse_l128,image,topk_mse_10,precision,0.9872262773722628,0.9769617908315852,0.9947032894976504,0.0046868538359438,1000
ae_mse_l128,image,topk_mse_10,recall,0.7213333333333334,0.6862359310860997,0.7500168463611859,0.0164827995937786,1000
ae_mse_l128,image,topk_mse_10,f1,0.8335901386748844,0.8083759650379905,0.8523536619451887,0.0113609024686214,1000
ae_mse_l128,image,topk_mse_10,fpr,0.028,0.010790399938114,0.0505902525885378,0.0102467882495746,1000
ae_mse_l128,image,ensemble_mse_l1,auroc,0.8899573333333334,0.8692725236611923,0.9095049724917368,0.0104527303069405,1000
ae_mse_l128,image,ensemble_mse_l1,accuracy,0.745,0.716,0.77,0.0137986054553535,1000
ae_mse_l128,image,ensemble_mse_l1,precision,0.9643527204502814,0.9475515336650286,0.9806221950224396,0.0080325082332236,1000
ae_mse_l128,image,ensemble_mse_l1,recall,0.6853333333333333,0.6522847399829497,0.7177479783774282,0.0169577204481366,1000
ae_mse_l128,image,ensemble_mse_l1,f1,0.8012470771628994,0.7770544523695565,0.8232559029198768,0.0121821690720729,1000
ae_mse_l128,image,ensemble_mse_l1,fpr,0.076,0.0438407441016333,0.1111204954954954,0.016842840639221,1000
ae_mse_l128,image,ensemble_mse_l1_ssim,auroc,0.871424,0.8478874425645461,0.8932490229185458,0.0116789142483137,1000
ae_mse_l128,image,ensemble_mse_l1_ssim,accuracy,0.735,0.708,0.763025,0.0137483079675999,1000
