level,score_mode,metric,point,ci_low,ci_high,std,iterations
patient_max,retina_band_mse,fpr,0.017543859649122806,0.0,0.03932584269662921,0.009978178110629288,1000
patient_max,retina_weighted_mse,auroc,0.868318656563588,0.8367038477200229,0.8962473768385243,0.015165018711606124,1000
patient_max,retina_weighted_mse,accuracy,0.4744525547445255,0.43503649635036495,0.5109489051094891,0.019140608154984133,1000
patient_max,retina_weighted_mse,precision,0.98125,0.9559678767614044,1.0,0.010972474718499832,1000
patient_max,retina_weighted_mse,recall,0.30544747081712065,0.265176137555043,0.3462378724945479,0.02071803020493192,1000
patient_max,retina_weighted_mse,f1,0.4658753709198813,0.4160208623767946,0.512522350598436,0.02438835296414773,1000
patient_max,retina_weighted_mse,fpr,0.017543859649122806,0.0,0.040947783660334254,0.010170188673796453,1000
patient_max,topk_mse_5,auroc,0.9146699433408424,0.8892540733708467,0.9379546573726578,0.012062340362421448,1000
patient_max,topk_mse_5,accuracy,0.39854014598540144,0.3605839416058394,0.43503649635036495,0.0186846451243973,1000
patient_max,topk_mse_5,precision,0.9903846153846154,0.9666573033707865,1.0,0.009565697183011179,1000
patient_max,topk_mse_5,recall,0.20038910505836577,0.1670018144228831,0.23586744639376217,0.017074304474409125,1000
patient_max,topk_mse_5,f1,0.3333333333333333,0.2857024401800521,0.38052582244799227,0.023650763663786153,1000
patient_max,topk_mse_5,fpr,0.005847953216374269,0.0,0.018990365234217526,0.005778825220396547,1000
patient_max,topk_mse_10,auroc,0.8986165153480329,0.8716227501257594,0.9243529909717318,0.012862982000628503,1000
patient_max,topk_mse_10,accuracy,0.43795620437956206,0.4,0.4744525547445255,0.01936561423934642,1000
patient_max,topk_mse_10,precision,0.9923664122137404,0.975,1.0,0.007812844261677786,1000
patient_max,topk_mse_10,recall,0.2529182879377432,0.21471297107800177,0.2895250965250965,0.019256569632423476,1000
patient_max,topk_mse_10,f1,0.40310077519379844,0.3523653984206748,0.44777017169790145,0.02455973167015498,1000
patient_max,topk_mse_10,fpr,0.005847953216374269,0.0,0.01887699564586356,0.005977501493701071,1000
patient_max,ensemble_mse_l1,auroc,0.8326165608573963,0.7987456957406154,0.8635141583303322,0.01649932149867975,1000
patient_max,ensemble_mse_l1,accuracy,0.44233576642335765,0.4043795620437956,0.4774087591240876,0.019100775665988338,1000
patient_max,ensemble_mse_l1,precision,0.9714285714285714,0.9399962406015037,0.9937217256978925,0.014421933649197532,1000
patient_max,ensemble_mse_l1,recall,0.26459143968871596,0.22761980537249873,0.3018922039034597,0.019508181857931732,1000
patient_max,ensemble_mse_l1,f1,0.41590214067278286,0.36773841824942216,0.4608870521344437,0.02431017039888682,1000
patient_max,ensemble_mse_l1,fpr,0.023391812865497075,0.005125,0.04947126895450916,0.01176166333611125,1000
patient_max,ensemble_mse_l1_ssim,auroc,0.8127175916444808,0.7747338547676497,0.8465014836584218,0.018691242248892577,1000
